tourney_id;tourney_name;surface;draw_size;tourney_level;indoor;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round;minutes;w_ace;w_df;w_svpt;w_1stIn;w_1stWon;w_2ndWon;w_SvGms;w_bpSaved;w_bpFaced;l_ace;l_df;l_svpt;l_1stIn;l_1stWon;l_2ndWon;l_SvGms;l_bpSaved;l_bpFaced;source_year;source_file;source_url
2024-500;Halle;Grass;32,0;500;O;20240617;5,0;MM58;3,0;;Daniil Medvedev;R;198,0;RUS;28,348;5,0;6485,0;BT72;;;Nuno Borges;R;185,0;POR;27,324;51,0;936,0;7-6(4) 6-4;3;R32;91,0;9,0;4,0;75,0;45,0;34,0;17,0;11,0;5,0;6,0;7,0;2,0;68,0;49,0;37,0;8,0;11,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;6,0;HB71;5,0;;Hubert Hurkacz;R;196,0;POL;27,346;9,0;3950,0;C0E9;;;Flavio Cobolli;R;183,0;ITA;22,116;49,0;955,0;7-5 7-6(2);3;R32;95,0;19,0;2,0;68,0;51,0;41,0;10,0;12,0;0,0;1,0;7,0;3,0;87,0;48,0;36,0;19,0;12,0;7,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;7,0;F0F1;;;Arthur Fils;R;185,0;FRA;20,014;37,0;1170,0;M0FH;;;Tomas Machac;R;183,0;CZE;23,677;36,0;1214,0;6-4 6-4;3;R32;70,0;10,0;2,0;58,0;36,0;29,0;14,0;10,0;4,0;5,0;3,0;0,0;62,0;50,0;31,0;6,0;10,0;5,0;8,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;8,0;D994;;Q;James Duckworth;R;183,0;AUS;32,405;88,0;665,0;F0FV;;WC;Joao Fonseca;R;188,0;BRA;17,823;217,0;283,0;6-4 6-4;3;R32;90,0;8,0;2,0;61,0;35,0;25,0;19,0;10,0;2,0;2,0;14,0;2,0;85,0;51,0;35,0;15,0;10,0;10,0;12,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;9,0;GC88;;;Marcos Giron;R;180,0;USA;30,899;53,0;925,0;RE44;4.0;;Andrey Rublev;R;188,0;RUS;26,658;6,0;4710,0;6-4 7-6(5);3;R32;88,0;8,0;1,0;65,0;35,0;27,0;16,0;11,0;1,0;2,0;9,0;3,0;70,0;49,0;34,0;8,0;11,0;4,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;10,0;E865;;;Christopher Eubanks;R;201,0;USA;28,118;44,0;1005,0;MO44;;;Pedro Martinez;R;185,0;ESP;27,143;46,0;975,0;6-3 6-4;3;R32;76,0;12,0;2,0;54,0;40,0;31,0;8,0;10,0;1,0;2,0;3,0;6,0;55,0;39,0;25,0;5,0;9,0;4,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;11,0;BK92;7,0;;Alexander Bublik;R;196,0;KAZ;27,001;17,0;2180,0;PH71;;Q;Max Purcell;R;185,0;AUS;26,207;101,0;612,0;7-6(1) 6-4;3;R32;86,0;14,0;8,0;71,0;40,0;36,0;13,0;11,0;5,0;7,0;5,0;2,0;63,0;36,0;26,0;13,0;11,0;0,0;3,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;12,0;S0AG;1,0;;Jannik Sinner;R;191,0;ITA;22,836;1,0;9480,0;GJ37;;;Tallon Griekspoor;R;188,0;NED;27,959;27,0;1540,0;6-7(8) 6-3 6-2;3;R32;142,0;15,0;2,0;93,0;62,0;49,0;20,0;15,0;4,0;4,0;11,0;2,0;102,0;64,0;43,0;22,0;14,0;1,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;13,0;Z355;2,0;;Alexander Zverev;R;198,0;GER;27,159;4,0;6885,0;O449;;Q;Oscar Otte;R;193,0;GER;30,921;474,0;92,0;6-7(5) 6-3 6-4;3;R32;137,0;28,0;2,0;107,0;73,0;58,0;19,0;16,0;3,0;3,0;4,0;2,0;98,0;58,0;45,0;21,0;15,0;5,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;14,0;TE51;6,0;;Stefanos Tsitsipas;R;193,0;GRE;25,848;11,0;3740,0;S0AK;;WC;Henri Squire;R;196,0;GER;23,721;181,0;344,0;7-6(7) 7-6(2);3;R32;92,0;7,0;1,0;69,0;45,0;38,0;21,0;12,0;0,0;0,0;6,0;4,0;78,0;58,0;49,0;9,0;12,0;1,0;1,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;15,0;BK40;;SE;Matteo Berrettini;R;196,0;ITA;28,181;65,0;795,0;M0QI;;Q;Alex Michelsen;R;193,0;USA;19,811;61,0;829,0;7-6(5) 6-2;3;R32;92,0;13,0;1,0;61,0;42,0;34,0;10,0;10,0;1,0;2,0;5,0;2,0;63,0;46,0;29,0;9,0;10,0;1,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;16,0;SL28;;;Jan-Lennard Struff;R;193,0;GER;34,146;41,0;1080,0;D0FJ;;;Luciano Darderi;R;183,0;ITA;22,338;34,0;1231,0;6-7(2) 7-5 7-6(10);3;R32;151,0;21,0;8,0;106,0;63,0;57,0;24,0;18,0;2,0;3,0;14,0;8,0;145,0;73,0;60,0;35,0;18,0;7,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;17,0;F0F1;;;Arthur Fils;R;185,0;FRA;20,014;37,0;1170,0;KE73;;WC;Dominik Koepfer;L;180,0;GER;30,136;70,0;781,0;6-3 6-4;3;R16;79,0;4,0;2,0;71,0;35,0;28,0;20,0;10,0;5,0;5,0;4,0;1,0;53,0;32,0;22,0;11,0;9,0;1,0;3,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;18,0;E865;;;Christopher Eubanks;R;201,0;USA;28,118;44,0;1005,0;BK92;7.0;;Alexander Bublik;R;196,0;KAZ;27,001;17,0;2180,0;7-6(5) 4-6 6-3;3;R16;130,0;10,0;4,0;123,0;87,0;59,0;20,0;16,0;14,0;16,0;22,0;4,0;89,0;57,0;44,0;17,0;15,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;19,0;Z371;;;Zhizhen Zhang;R;193,0;CHN;27,669;42,0;1066,0;MM58;3.0;;Daniil Medvedev;R;198,0;RUS;28,348;5,0;6485,0;6-3 2-6 7-6(5);3;R16;125,0;12,0;4,0;106,0;71,0;51,0;17,0;15,0;2,0;5,0;13,0;5,0;92,0;58,0;47,0;15,0;14,0;3,0;5,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;20,0;Z355;2,0;;Alexander Zverev;R;198,0;GER;27,159;4,0;6885,0;SU87;;;Lorenzo Sonego;R;191,0;ITA;29,103;57,0;861,0;6-4 7-6(5);3;R16;103,0;7,0;1,0;56,0;44,0;38,0;10,0;11,0;0,0;0,0;6,0;3,0;77,0;43,0;32,0;19,0;11,0;5,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;21,0;HB71;5,0;;Hubert Hurkacz;R;196,0;POL;27,346;9,0;3950,0;D994;;Q;James Duckworth;R;183,0;AUS;32,405;88,0;665,0;7-6(3) 6-4;3;R16;86,0;17,0;0,0;59,0;42,0;39,0;11,0;11,0;1,0;1,0;5,0;2,0;76,0;37,0;31,0;19,0;11,0;3,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;22,0;S0AG;1,0;;Jannik Sinner;R;191,0;ITA;22,836;1,0;9480,0;M0CI;;;Fabian Marozsan;R;193,0;HUN;24,693;45,0;997,0;6-4 6-7(4) 6-3;3;R16;135,0;12,0;2,0;93,0;60,0;45,0;17,0;16,0;0,0;2,0;9,0;0,0;106,0;67,0;44,0;20,0;15,0;11,0;15,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;23,0;GC88;;;Marcos Giron;R;180,0;USA;30,899;53,0;925,0;BK40;;SE;Matteo Berrettini;R;196,0;ITA;28,181;65,0;795,0;3-6 6-4 6-3;3;R16;104,0;2,0;1,0;71,0;50,0;42,0;11,0;14,0;2,0;3,0;13,0;2,0;79,0;50,0;38,0;18,0;14,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;24,0;SL28;;;Jan-Lennard Struff;R;193,0;GER;34,146;41,0;1080,0;TE51;;;Stefanos Tsitsipas;R;193,0;GRE;25,848;11,0;3740,0;6-4 6-4;3;R16;67,0;8,0;1,0;53,0;31,0;26,0;16,0;10,0;0,0;0,0;5,0;3,0;58,0;35,0;26,0;12,0;10,0;1,0;3,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;25,0;HB71;5,0;;Hubert Hurkacz;R;196,0;POL;27,346;9,0;3950,0;GC88;;;Marcos Giron;R;180,0;USA;30,899;53,0;925,0;7-6(5) 6-4;3;QF;95,0;11,0;1,0;77,0;49,0;38,0;15,0;11,0;2,0;3,0;4,0;1,0;72,0;47,0;36,0;12,0;11,0;5,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;26,0;Z355;2,0;;Alexander Zverev;R;198,0;GER;27,159;4,0;6885,0;F0F1;;;Arthur Fils;R;185,0;FRA;20,014;37,0;1170,0;6-7(5) 6-3 6-4;3;QF;150,0;8,0;1,0;95,0;66,0;55,0;16,0;16,0;1,0;1,0;6,0;5,0;91,0;54,0;45,0;17,0;15,0;4,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;27,0;S0AG;;;Jannik Sinner;R;191,0;ITA;22,836;1,0;9480,0;SL28;;;Jan-Lennard Struff;R;193,0;GER;34,146;41,0;1080,0;6-2 6-7(1) 7-6(3);3;QF;150,0;14,0;3,0;97,0;64,0;55,0;17,0;16,0;1,0;1,0;18,0;2,0;125,0;80,0;58,0;24,0;16,0;16,0;18,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;28,0;Z371;;;Zhizhen Zhang;R;193,0;CHN;27,669;42,0;1066,0;E865;;;Christopher Eubanks;R;201,0;USA;28,118;44,0;1005,0;6-4 4-6 7-5;3;QF;111,0;10,0;2,0;84,0;55,0;43,0;18,0;16,0;0,0;2,0;18,0;0,0;87,0;68,0;52,0;7,0;16,0;1,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;29,0;HB71;5,0;;Hubert Hurkacz;R;196,0;POL;27,346;9,0;3950,0;Z355;2.0;;Alexander Zverev;R;198,0;GER;27,159;4,0;6885,0;7-6(2) 6-4;3;SF;95,0;17,0;2,0;71,0;53,0;43,0;10,0;11,0;4,0;4,0;5,0;0,0;62,0;42,0;36,0;11,0;11,0;0,0;1,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;30,0;S0AG;1,0;;Jannik Sinner;R;191,0;ITA;22,836;1,0;9480,0;Z371;;;Zhizhen Zhang;R;193,0;CHN;27,669;42,0;1066,0;6-4 7-6(3);3;SF;99,0;8,0;1,0;66,0;43,0;35,0;14,0;11,0;1,0;1,0;9,0;2,0;73,0;49,0;39,0;8,0;11,0;0,0;1,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-500;Halle;Grass;32,0;500;O;20240617;31,0;S0AG;1,0;;Jannik Sinner;R;191,0;ITA;22,836;1,0;9480,0;HB71;5.0;;Hubert Hurkacz;R;196,0;POL;27,346;9,0;3950,0;7-6(8) 7-6(2);3;F;109,0;10,0;1,0;72,0;47,0;44,0;17,0;12,0;1,0;1,0;13,0;0,0;89,0;66,0;52,0;9,0;12,0;3,0;3,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;1,0;D875;3,0;;Grigor Dimitrov;R;191,0;BUL;33,09;10,0;3775,0;ME82;;;Adrian Mannarino;L;180,0;FRA;35,967;21,0;1845,0;6-1 6-2;3;R32;62,0;12,0;2,0;41,0;22,0;19,0;13,0;8,0;0,0;0,0;2,0;2,0;50,0;24,0;13,0;10,0;7,0;5,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;2,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;23,313;98,0;622,0;TD51;;;Frances Tiafoe;R;188,0;USA;26,407;28,0;1390,0;7-5 4-6 1-0 RET;3;R32;106,0;6,0;6,0;71,0;48,0;37,0;8,0;12,0;3,0;5,0;2,0;6,0;75,0;34,0;23,0;22,0;11,0;4,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;3,0;TC61;;;Jordan Thompson;R;183,0;AUS;30,16;43,0;1051,0;R0DG;7.0;;Holger Rune;R;188,0;DEN;21,136;15,0;2540,0;4-6 7-6(4) 6-3;3;R32;123,0;8,0;1,0;83,0;54,0;45,0;20,0;16,0;0,0;1,0;9,0;2,0;91,0;58,0;45,0;18,0;15,0;2,0;3,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;4,0;R975;;PR;Milos Raonic;R;196,0;CAN;33,473;186,0;335,0;N771;;;Cameron Norrie;L;188,0;GBR;28,819;39,0;1150,0;6-7(6) 6-3 7-6(9);3;R32;135,0;47,0;6,0;110,0;76,0;65,0;19,0;17,0;2,0;2,0;12,0;2,0;102,0;75,0;60,0;16,0;16,0;3,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;5,0;FB98;4,0;;Taylor Fritz;R;196,0;USA;26,637;12,0;3090,0;DA81;;Q;Taro Daniel;R;191,0;JPN;31,387;85,0;680,0;6-3 6-3;3;R32;65,0;13,0;0,0;48,0;31,0;26,0;11,0;9,0;1,0;1,0;5,0;3,0;57,0;29,0;21,0;12,0;9,0;6,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;6,0;M0EJ;;;Lorenzo Musetti;R;185,0;ITA;22,292;30,0;1380,0;DH58;;;Alex de Minaur;R;183,0;AUS;25,331;7,0;4085,0;1-6 6-4 6-2;3;R32;123,0;7,0;3,0;102,0;61,0;44,0;13,0;13,0;8,0;12,0;0,0;2,0;65,0;35,0;29,0;12,0;12,0;0,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;7,0;A0FC;;;Matteo Arnaldi;R;185,0;ITA;23,316;35,0;1220,0;HH26;8.0;;Ugo Humbert;L;188,0;FRA;25,977;16,0;2300,0;3-6 6-1 7-6(6);3;R32;128,0;9,0;6,0;90,0;49,0;37,0;25,0;14,0;4,0;5,0;5,0;1,0;86,0;55,0;40,0;19,0;14,0;4,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;8,0;K0AH;;;Sebastian Korda;R;196,0;USA;23,951;23,0;1775,0;KE29;;;Karen Khachanov;R;198,0;RUS;28,074;22,0;1780,0;7-5 7-6(5);3;R32;96,0;11,0;0,0;65,0;39,0;36,0;17,0;12,0;1,0;1,0;5,0;4,0;81,0;46,0;38,0;16,0;12,0;6,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;9,0;TE30;;;Alejandro Tabilo;L;188,0;CHI;27,042;24,0;1639,0;DH50;;;Alejandro Davidovich Fokina;R;180,0;ESP;25,035;33,0;1240,0;7-6(6) 3-6 6-1;3;R32;129,0;14,0;2,0;85,0;61,0;51,0;10,0;14,0;3,0;4,0;14,0;4,0;103,0;69,0;51,0;15,0;14,0;4,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;10,0;PL56;5,0;;Tommy Paul;R;185,0;USA;27,086;13,0;2750,0;B0BI;;;Sebastian Baez;R;170,0;ARG;23,469;19,0;2030,0;6-4 6-4;3;R32;96,0;5,0;2,0;75,0;50,0;38,0;12,0;10,0;7,0;8,0;1,0;2,0;82,0;59,0;30,0;14,0;10,0;7,0;10,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;11,0;A0E2;1,0;;Carlos Alcaraz;R;183,0;ESP;21,12;2,0;8580,0;C0AU;;;Francisco Cerundolo;R;185,0;ARG;25,845;26,0;1610,0;6-1 7-5;3;R32;82,0;2,0;3,0;56,0;33,0;26,0;15,0;10,0;3,0;4,0;1,0;3,0;54,0;30,0;17,0;11,0;9,0;4,0;8,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;12,0;HD68;;WC;Billy Harris;R;193,0;GBR;29,394;162,0;366,0;EA24;;;Tomas Martin Etcheverry;R;196,0;ARG;24,917;32,0;1290,0;6-4 3-6 6-3;3;R32;111,0;8,0;1,0;69,0;40,0;35,0;19,0;14,0;1,0;2,0;11,0;3,0;84,0;59,0;45,0;14,0;14,0;8,0;10,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;13,0;N0AE;;SE;Brandon Nakashima;R;188,0;USA;22,872;63,0;820,0;E687;;WC;Daniel Evans;R;175,0;GBR;34,07;59,0;844,0;4-6 6-3 RET;3;R32;94,0;11,0;2,0;66,0;49,0;34,0;6,0;10,0;7,0;10,0;3,0;3,0;49,0;22,0;19,0;12,0;9,0;4,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;14,0;M0GZ;;Q;Giovanni Mpetshi Perricard;R;203,0;FRA;20,945;67,0;787,0;S0S1;6.0;;Ben Shelton;L;193,0;USA;21,689;14,0;2590,0;6-3 7-6(3);3;R32;71,0;16,0;5,0;60,0;42,0;38,0;10,0;11,0;0,0;0,0;9,0;3,0;61,0;41,0;34,0;8,0;10,0;1,0;2,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;15,0;MC10;;WC;Andy Murray;R;191,0;GBR;37,092;129,0;498,0;P09Z;;Q;Alexei Popyrin;R;196,0;AUS;24,868;48,0;966,0;6-3 3-6 6-3;3;R32;111,0;9,0;4,0;83,0;56,0;43,0;15,0;14,0;1,0;2,0;12,0;3,0;75,0;45,0;37,0;14,0;13,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;16,0;D0CO;;;Jack Draper;L;193,0;GBR;22,486;31,0;1371,0;N0BS;;;Mariano Navone;R;178,0;ARG;23,302;29,0;1382,0;6-3 6-2;3;R32;54,0;6,0;1,0;36,0;26,0;23,0;9,0;8,0;0,0;0,0;5,0;4,0;57,0;34,0;23,0;7,0;9,0;5,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;17,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;23,313;98,0;622,0;A0FC;;;Matteo Arnaldi;R;185,0;ITA;23,316;35,0;1220,0;7-6(0) 7-6(7);3;R16;126,0;2,0;0,0;90,0;57,0;41,0;18,0;12,0;3,0;5,0;8,0;6,0;90,0;50,0;33,0;19,0;12,0;7,0;9,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;18,0;K0AH;;;Sebastian Korda;R;196,0;USA;23,951;23,0;1775,0;D875;3.0;;Grigor Dimitrov;R;191,0;BUL;33,09;10,0;3775,0;6-4 3-6 7-5;3;R16;119,0;8,0;0,0;82,0;54,0;45,0;13,0;15,0;2,0;4,0;11,0;5,0;103,0;64,0;49,0;17,0;16,0;11,0;14,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;19,0;TC61;;;Jordan Thompson;R;183,0;AUS;30,16;43,0;1051,0;MC10;;WC;Andy Murray;R;191,0;GBR;37,092;129,0;498,0;4-1 RET;3;R16;23,0;2,0;0,0;10,0;5,0;5,0;3,0;2,0;0,0;0,0;1,0;3,0;16,0;9,0;3,0;3,0;3,0;0,0;2,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;20,0;FB98;4,0;;Taylor Fritz;R;196,0;USA;26,637;12,0;3090,0;R975;;PR;Milos Raonic;R;196,0;CAN;33,473;186,0;335,0;7-6(5) 6-4;3;R16;82,0;11,0;0,0;65,0;43,0;35,0;14,0;11,0;3,0;3,0;9,0;3,0;59,0;34,0;27,0;18,0;11,0;0,0;1,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;21,0;PL56;5,0;;Tommy Paul;R;185,0;USA;27,086;13,0;2750,0;TE30;;;Alejandro Tabilo;L;188,0;CHI;27,042;24,0;1639,0;6-3 6-4;3;R16;69,0;10,0;1,0;53,0;36,0;31,0;13,0;10,0;2,0;2,0;5,0;1,0;63,0;41,0;30,0;9,0;9,0;8,0;10,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;22,0;D0CO;;;Jack Draper;L;193,0;GBR;22,486;31,0;1371,0;A0E2;1.0;;Carlos Alcaraz;R;183,0;ESP;21,12;2,0;8580,0;7-6(3) 6-3;3;R16;99,0;8,0;3,0;66,0;39,0;32,0;18,0;11,0;1,0;1,0;7,0;1,0;75,0;50,0;38,0;12,0;10,0;3,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;23,0;HD68;;WC;Billy Harris;R;193,0;GBR;29,394;162,0;366,0;M0GZ;;Q;Giovanni Mpetshi Perricard;R;203,0;FRA;20,945;67,0;787,0;6-4 7-5;3;R16;70,0;9,0;0,0;51,0;31,0;27,0;17,0;11,0;0,0;0,0;15,0;1,0;61,0;42,0;35,0;6,0;11,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;24,0;M0EJ;;;Lorenzo Musetti;R;185,0;ITA;22,292;30,0;1380,0;N0AE;;SE;Brandon Nakashima;R;188,0;USA;22,872;63,0;820,0;6-4 4-6 6-4;3;R16;147,0;6,0;3,0;106,0;70,0;52,0;17,0;15,0;10,0;12,0;7,0;0,0;93,0;53,0;37,0;20,0;15,0;3,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;25,0;TC61;;;Jordan Thompson;R;183,0;AUS;30,16;43,0;1051,0;FB98;4.0;;Taylor Fritz;R;196,0;USA;26,637;12,0;3090,0;6-4 6-3;3;QF;79,0;9,0;4,0;60,0;40,0;31,0;10,0;9,0;0,0;0,0;7,0;4,0;56,0;34,0;25,0;9,0;10,0;7,0;10,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;26,0;M0EJ;;;Lorenzo Musetti;R;185,0;ITA;22,292;30,0;1380,0;HD68;;WC;Billy Harris;R;193,0;GBR;29,394;162,0;366,0;6-3 7-5;3;QF;99,0;4,0;2,0;63,0;33,0;28,0;22,0;11,0;2,0;2,0;2,0;1,0;68,0;46,0;29,0;13,0;10,0;2,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;27,0;PL56;5,0;;Tommy Paul;R;185,0;USA;27,086;13,0;2750,0;D0CO;;;Jack Draper;L;193,0;GBR;22,486;31,0;1371,0;6-3 5-7 6-4;3;QF;121,0;7,0;3,0;95,0;57,0;43,0;20,0;16,0;2,0;4,0;7,0;4,0;81,0;46,0;37,0;17,0;15,0;1,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;28,0;K0AH;;;Sebastian Korda;R;196,0;USA;23,951;23,0;1775,0;H0BH;;Q;Rinky Hijikata;R;178,0;AUS;23,313;98,0;622,0;6-7(4) 6-3 6-4;3;QF;131,0;6,0;3,0;106,0;58,0;41,0;26,0;16,0;4,0;6,0;3,0;3,0;89,0;46,0;35,0;18,0;15,0;3,0;7,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;29,0;M0EJ;;;Lorenzo Musetti;R;185,0;ITA;22,292;30,0;1380,0;TC61;;;Jordan Thompson;R;183,0;AUS;30,16;43,0;1051,0;6-3 3-6 6-3;3;SF;138,0;2,0;2,0;87,0;60,0;45,0;14,0;14,0;4,0;6,0;4,0;0,0;89,0;49,0;33,0;22,0;13,0;8,0;11,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;30,0;PL56;5,0;;Tommy Paul;R;185,0;USA;27,086;13,0;2750,0;K0AH;;;Sebastian Korda;R;196,0;USA;23,951;23,0;1775,0;6-4 7-6(2);3;SF;101,0;5,0;0,0;73,0;50,0;31,0;15,0;11,0;1,0;3,0;3,0;1,0;66,0;35,0;26,0;12,0;11,0;3,0;6,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-311;Queen's Club;Grass;32,0;500;O;20240617;31,0;PL56;5,0;;Tommy Paul;R;185,0;USA;27,086;13,0;2750,0;M0EJ;;;Lorenzo Musetti;R;185,0;ITA;22,292;30,0;1380,0;6-1 7-6(8);3;F;88,0;6,0;1,0;69,0;47,0;36,0;13,0;10,0;2,0;3,0;2,0;0,0;56,0;43,0;28,0;8,0;9,0;1,0;4,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
2024-741;Eastbourne;Grass;28,0;250;O;20240624;1,0;HD68;;WC;Billy Harris;R;193,0;GBR;29,413;139,0;456,0;F0BY;;WC;Jacob Fearnley;R;183,0;GBR;22,943;271,0;206,0;6-4 7-6(7);3;R32;97,0;10,0;2,0;68,0;47,0;40,0;12,0;11,0;1,0;1,0;2,0;4,0;70,0;39,0;28,0;20,0;11,0;0,0;1,0;2024;2024.csv;https://stats.tennismylife.org/data/2024.csv
